2025-06-09 01:40,Russia,0.01,-101.54999999999995
2025-06-10 02:15,Russia,0.01,-100.67000000000007
2025-06-11 05:55,Russia,0.01,-101.69999999999982
2025-06-12 02:10,Russia,0.01,-101.2700000000001
